repo,snapshot_tag,snapshot_commit,advisory_id,fixed_commit,file_path,published_at,severity_label,source_family,mapping_basis,review_decision,reviewer,notes
openssh,,,CVE-2020-14871,bcf7c05a473f92a35f4f3b561fd7a1e339e0a30f,sshkey.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,ambiguous,initial_curation,"Commit message is not explicitly security-labelled, but it contains security-adjacent terms."
openssh,,,CVE-2006-0225,bdaf65ae51d62c6cb676bd341cc34217c1b24920,auth-pam.h,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,ambiguous,initial_curation,"Commit message is not explicitly security-labelled, but it contains security-adjacent terms."
openssh,,,CVE-2008-1483,c3da05d95922f5550bcc7815e799474d6a160175,sftp.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
openssh,,,CVE-2015-8325,c47e1c9c7911f38b2fc2fb01b1f6ae3a3121a838,channels.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
openssh,,,CVE-2024-7594,e3fa20e2e58fdc88a0e842358778f2de448b771b,sshd.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
openssh,,,CVE-2016-6515,ea9af2921cb6af8e65341531db3a7351917f0a92,ssh-pkcs11.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
openssh,,,CVE-2023-51385,f59a94e22e46db2c23eddeb871aa9e8d93ab0016,ssh.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
openssh,,,CVE-2015-6564,f85b118d2150847cc333895296bc230e367be6b5,misc.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-19242,15357aaf10261b1c71b8e0197c75e9030c86ef1a,src/loadext.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-19603,1be5689087a8095183f53df4592dfdc71cc90b89,src/main.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-19926,2953e950c8c8f62dc5710be3279b411b0cac5808,src/vdbeaux.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-19646,31d4e56b297266828938dffda1eff6575a5614e3,src/util.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-19959,323199b57eb046cd9d16bfc4909caeebe70915f7,ext/misc/fileio.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-19317,34775b696b7c7a04b6b6fcc0e2c5e2e67652cea5,src/printf.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2025-29088,3ca448dee5085e8754f5934a6f472779910b7969,src/vdbeaux.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-20218,3f2d7d4aaa9c2e1e2fd6b4ab8412361a9867a3ce,src/vdbeaux.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-19242,4ac766cc05f6fabdf1ab27027eb435c6fa781d22,src/main.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-19603,4bace197e10f565b89b991c2da825da3d6d30946,src/sqliteInt.h,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-19923,4ebf49168ab999672e4d1f1119996796727f0896,src/vdbeaux.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-19880,5a7338651150a923b9c9e4d5e43325539480d0e1,src/fkey.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-19244,9334b9f1b8dc0f8a1c6f1edfdeb0157f1ba1cc7b,src/main.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-19645,974b8d7df00d9c539600c097e6e0819542779cec,src/vdbeaux.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-19924,990d861038768258588be00b3584d58108d12185,src/fkey.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-19924,b2006499c799386849494829ca59ff4c4a645592,src/vdbeaux.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-19645,ba1ee803eede99b3eefae0dd6ec6d2dbce9817c6,src/sqliteInt.h,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-19645,c2f7be11bb53aeb23746510b4be769cd86139096,src/date.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-19925,d06a0be514410d3c7953c927ce7322923f02f457,ext/misc/fileio.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
sqlite,,,CVE-2019-19924,faf1a259ccd9c32ff988a554f7c764069d61c6cc,src/os_unix.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
zlib,,,CVE-2016-9841,04afd39fcc753e2f1369cb471cb6592ea5946546,gzlib.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
zlib,,,CVE-2022-37434,51370f365607fe14a6a7a1a27b3bd29d788f5e5b,inftrees.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
zlib,,,CVE-2018-25032,562b823635fdcd26e44961f6bd213ae0c10be098,gzread.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
zlib,,,CVE-2023-45853,5c42a230b7b468dff011f444161c0145b5efae59,zutil.h,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
zlib,,,CVE-2023-45853,60c31985ecdc2b40873564867e1ad2aef0b88697,deflate.h,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
zlib,,,CVE-2023-45853,643e17b7498d12ab8d15565662880579692f769d,contrib/infback9/inftree9.h,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
zlib,,,CVE-2023-45853,75143f819f14428f114ef69980af69071d65cbf9,zlib.h,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
zlib,,,CVE-2018-25032,79baebe50e4d6b73ae1f8b603f0ef41300110aa3,gzguts.h,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
zlib,,,CVE-2023-45853,7af6320ad78b390de42f414fabdc64dc6d67a5ea,deflate.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
zlib,,,CVE-2016-9842,7fabcb53576aca08b8e25174eb7b0df7c585e4e0,trees.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
zlib,,,CVE-2016-9840,a0bf0f31d30088333aacf0b886d606c81a54bf21,inftrees.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
zlib,,,CVE-2023-45853,a566e156b3fa07b566ddbf6801b517a9dba04fa3,gzguts.h,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
zlib,,,CVE-2018-25032,c376a417a724c21173f40765bd643388523b16f7,deflate.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
zlib,,,CVE-2023-45853,c901a34c92c4aa74028f541a9773df726ce2b769,deflate.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
zlib,,,CVE-2014-9485,d4eaa1d939f59822ba3ab0b56a547a8fcde33f7e,contrib/minizip/miniunz.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
zlib,,,CVE-2016-9843,eb90f6a56892d7f88df99e52300498d6780cacca,gzlib.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
zlib,,,CVE-2023-45853,fd366384cf324d750596feb03be44ddf4d1e6acd,gzwrite.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
zlib,,,CVE-2023-45853,fee7c52428e9255b78e9cb0f7b7af91a54fe9cf6,gzread.c,,NON_SECURITY_BUGFIX,ordinary_bugfix,strict_bugfix_screen,accept,initial_curation,Commit message and changed-file context remain consistent with an ordinary bug-fix control.
