repo,security_commit,security_parent,security_event_id,security_ids,security_ground_truth_policy,security_ground_truth_source,security_epoch,security_file,security_suffix,security_size_bytes,security_loc,security_composite,security_ci_gzip,security_entropy,security_cc_density,security_halstead,bugfix_commit,bugfix_parent,bugfix_subject,bugfix_epoch,bugfix_file,bugfix_suffix,bugfix_size_bytes,bugfix_loc,bugfix_composite,bugfix_ci_gzip,bugfix_entropy,bugfix_cc_density,bugfix_halstead,loc_ratio,delta_composite,delta_ci_gzip,delta_entropy,delta_cc_density,delta_halstead
openssl,684400ce192dac51df3d3e92b61830a6ef90be3e,32b07f5a80d22b34cfcd6df76d425bed771b0146,CVE-2014-8275,CVE-2014-8275,strict_nvd_event,nvd_ref,1420468519,crypto/dsa/dsa_asn1.c,.c,6031.0,164.0,0.33874785841182303,0.373901508870834,0.7778119423199631,0.054878048780487805,0.0,2a150015820866f6a5719c4101a3e8d571e77254,c55fda746ab5fea93c8531f436bee867d6b30357,ossl_lms_key_to_text(): Fix NULL pointer dereference of `key` argument,1772479981,providers/implementations/encode_decode/lms_codecs.c,.c,6098,164,0.3657582241877793,0.3363397835355854,0.8201245194876138,0.17073170731707318,0.0,1.0,-0.02701036577595628,0.0375617253352486,-0.04231257716765069,-0.11585365853658539,0.0
openssl,684400ce192dac51df3d3e92b61830a6ef90be3e,32b07f5a80d22b34cfcd6df76d425bed771b0146,CVE-2014-8275,CVE-2014-8275,strict_nvd_event,nvd_ref,1420468519,crypto/asn1/a_verify.c,.c,6966.0,200.0,0.36455560135548554,0.3903244329600919,0.8247828418273399,0.09,0.0,14819cf8bf79da78fa8aaefdf0aecb1dcaaa38f7,109ee515c98e644f679c05ffcb9844b8b0a0863b,Fix const spec in providers,1770127912,providers/implementations/ciphers/cipher_rc4_hmac_md5_hw.c,.c,6983,186,0.339750602594308,0.27409422884147217,0.7927421069367722,0.1827956989247312,0.0,1.075268817204301,0.024804998761177532,0.11623020411861973,0.03204073489056769,-0.09279569892473119,0.0
openssl,684400ce192dac51df3d3e92b61830a6ef90be3e,32b07f5a80d22b34cfcd6df76d425bed771b0146,CVE-2014-8275,CVE-2014-8275,strict_nvd_event,nvd_ref,1420468519,crypto/x509/x_all.c,.c,14967.0,461.0,0.2606197404706755,0.22783456938598248,0.723782350910025,0.008676789587852495,0.0,36b2777a12b0b452e2f6e594526a68f4eed525f1,8803efadadb88e2a71b2ce33848aa11e32cd7751,"Allow us to pass NULL to have the current time, since CMP appears to be determined to do so",1760621032,crypto/cmp/cmp_genm.c,.c,14977,397,0.32892070195123835,0.25719436469252854,0.731875517959404,0.22921914357682618,0.0,1.1612090680100755,-0.06830096148056286,-0.02935979530654606,-0.008093167049379013,-0.22054235398897368,0.0
openssl,b15f8769644b00ef7283521593360b7b2135cb63,b5526482ef81ee7906b967e326d23a45fbcf3abc,CVE-2014-3572,CVE-2014-3572,strict_nvd_event,nvd_ref,1420498772,ssl/s3_clnt.c,.c,93223.0,3224.0,0.3146713386151409,0.2506141188333351,0.655653175463473,0.1674937965260546,0.17245138531199497,a732ff7aa20c965c21a3d6c5ee74c47aaf04dde5,676b8d84d9fb371de428dd872d53d3b2d6cb22d5,Fix a client-auth bug introduced by ECH code,1771605625,ssl/statem/extensions_clnt.c,.c,93697,2326,0.31347294946485066,0.1979999359637982,0.6671887601471302,0.24591573516766982,0.1353146825498083,1.3860705073086845,0.0011983891502902466,0.052614182869536924,-0.01153558468365723,-0.07842193864161523,0.03713670276218667
openssl,ce325c60c74b0fa784f5872404b722e120e5cab0,b15f8769644b00ef7283521593360b7b2135cb63,CVE-2015-0204,CVE-2015-0204,strict_nvd_event,nvd_ref,1420509999,ssl/d1_srvr.c,.c,26530.0,792.0,0.32614111050619665,0.2813795702977761,0.7237854029966252,0.1856060606060606,0.021916852046216205,013e1174df1b3f8a51b393aaa22309dab66d371f,0f22d746628c0c5d2371dd89652137fbbeed6ed6,Fix memory leak in abnormal branch of mlx_kem_dup function,1765454706,providers/implementations/keymgmt/mlx_kmgmt.c,.c,26391,653,0.31398798400790723,0.21920351635027094,0.7255022651284349,0.222052067381317,0.01749256825006782,1.212863705972435,0.012153126498289424,0.06217605394750517,-0.00171686213180966,-0.03644600677525639,0.004424283796148384
openssl,ce325c60c74b0fa784f5872404b722e120e5cab0,b15f8769644b00ef7283521593360b7b2135cb63,CVE-2015-0204,CVE-2015-0204,strict_nvd_event,nvd_ref,1420509999,ssl/s3_clnt.c,.c,93445.0,3233.0,0.3146778575907419,0.25065011504093315,0.6557561512158762,0.16733683884936593,0.17245138531199497,19a1ff18e4f04c89078578a17d8f0729e8004fa1,6c3edd4f3a8ad16b0b17a3d2507752c78036a524,Fix warnings about casts in ECH code,1771605625,ssl/statem/extensions_clnt.c,.c,93703,2326,0.3134728912253679,0.19799792962872054,0.6671902090025681,0.24591573516766982,0.1353146825498083,1.38993981083405,0.0012049663653739828,0.052652185412212615,-0.011434057786691931,-0.07857889631830389,0.03713670276218667
openssl,ce325c60c74b0fa784f5872404b722e120e5cab0,b15f8769644b00ef7283521593360b7b2135cb63,CVE-2015-0204,CVE-2015-0204,strict_nvd_event,nvd_ref,1420509999,ssl/s3_srvr.c,.c,96556.0,3225.0,0.3221569929555925,0.266135713989809,0.660117097409943,0.17147286821705426,0.17548875021634683,b87d9289172878c38f306f1f5d32cafededfcf83,0be0d870ff10e52d49a28685c420567e59ad65e1,Fix const qualifiers from strchr where discarded,1772017628,apps/lib/apps.c,.c,96941,2965,0.3283637202435395,0.24914123023282203,0.6572821986420948,0.20404721753794267,0.20593444608244252,1.087689713322091,-0.006206727287946967,0.016994483756986978,0.0028348987678481485,-0.0325743493208884,-0.03044569586609569
openssl,ce325c60c74b0fa784f5872404b722e120e5cab0,b15f8769644b00ef7283521593360b7b2135cb63,CVE-2015-0204,CVE-2015-0204,strict_nvd_event,nvd_ref,1420509999,ssl/ssl.h,.h,121272.0,2473.0,0.2904387026662595,0.24763341909096906,0.6431016788497924,0.002426202992317024,0.32106713437856216,207cd5bb975f1cda542757b9695ac4e5bdb71576,366b2643cb6f63c9e73b95c22b979c77e93625ec,Fix the use of CCM ciphersuites with QUIC TLS API,1742466266,ssl/ssl_local.h,.h,127069,2470,0.2900169127574248,0.23334566259276457,0.6736945647102788,0.011336032388663968,0.2832890014164741,1.0012145748987855,0.00042178990883467993,0.01428775649820449,-0.030592885860486363,-0.008909829396346944,0.03777813296208804
openssl,feba02f3919495e1b960c33ba849e10e77d0785d,4a4d4158572fd8b3dc641851b8378e791df7972d,CVE-2014-3571,CVE-2014-3571,strict_nvd_event,nvd_ref,1420715896,ssl/s3_pkt.c,.c,51358.0,1532.0,0.336539350591855,0.2967210561158924,0.6921049094916257,0.21475195822454307,0.06474584264549196,99ba983e28f07c6dc38538cd9bc71cd3e070f3c4,b0ba5c81e43053ae0b8a6cb3559e54b7f6d025d9,Fix memory leak in `EC_GROUP_copy()`,1773169429,crypto/ec/ec_lib.c,.c,50945,1549,0.29586787730023684,0.20229659436647365,0.6728401051544967,0.19690122659780504,0.07210991887071856,0.9890251775338929,0.04067147329161819,0.09442446174941874,0.01926480433712907,0.01785073162673803,-0.0073640762252265984
openssl,feba02f3919495e1b960c33ba849e10e77d0785d,4a4d4158572fd8b3dc641851b8378e791df7972d,CVE-2014-3571,CVE-2014-3571,strict_nvd_event,nvd_ref,1420715896,ssl/d1_pkt.c,.c,53114.0,1516.0,0.3293009892307499,0.2945739353089581,0.692849373067355,0.18931398416886544,0.06474584264549196,8b431eed9adf1b158a9434765d75c8fe0942bd6a,d37ca7413c7163f7b6d76c1f5192bb19031901fd,"apps/cms.c, apps/ocsp.c: Added NULL pointer checks",1742466712,apps/cms.c,.c,53207,1404,0.3231200861564693,0.2109120980322138,0.680122102470688,0.26851851851851855,0.1041659151637214,1.0797720797720798,0.006180903074280597,0.08366183727674428,0.012727270596666895,-0.0792045343496531,-0.03942007251822943
openssl,a7a44ba55cb4f884c6bc9ceac90072dea38e66d0,248385c606620b29ecc96ca9d3603463f879652b,CVE-2014-3570,CVE-2014-3570,strict_nvd_event,nvd_ref,1420732185,crypto/bn/asm/x86_64-gcc.c,.c,13683.0,557.0,0.2626057381520818,0.23547467660600746,0.6633472533947107,0.06822262118491922,0.0,b2e7c4e2baa92255c57413113e96d67c23b39a34,f2e45b6418fe9b969af1cb16843af8a7b73273c6,apps/openssl.c: Add OPENSSL_free() to avoid memory leak,1751395691,apps/openssl.c,.c,13690,407,0.3481068040313828,0.33046018991964937,0.7534843912367603,0.18427518427518427,0.0,1.3685503685503686,-0.08550106587930095,-0.09498551331364191,-0.09013713784204958,-0.11605256309026506,0.0
openssl,a7a44ba55cb4f884c6bc9ceac90072dea38e66d0,248385c606620b29ecc96ca9d3603463f879652b,CVE-2014-3570,CVE-2014-3570,strict_nvd_event,nvd_ref,1420732185,crypto/bn/bn_asm.c,.c,23211.0,927.0,0.2693253289555304,0.23454396622291154,0.6644855252953948,0.09816612729234088,0.0,fe8943f49d5dfa446b237183ac36417ed26f6363,7a4e08cee62a728d32e60b0de89e6764339df0a7,Fix memory leak of p and q in ossl_rsa_fromdata error path,1773158168,crypto/rsa/rsa_backend.c,.c,23196,585,0.33117208443667656,0.24068804966373514,0.7253019252251119,0.26495726495726496,0.010328780841202168,1.5846153846153845,-0.061846755481146154,-0.0061440834408235945,-0.0608163999297171,-0.1667911376649241,-0.010328780841202168
openssl,a7a44ba55cb4f884c6bc9ceac90072dea38e66d0,248385c606620b29ecc96ca9d3603463f879652b,CVE-2014-3570,CVE-2014-3570,strict_nvd_event,nvd_ref,1420732185,crypto/bn/bntest.c,.c,42855.0,1931.0,0.2599091460222157,0.19712985649282463,0.6305203291660412,0.13930605903676851,0.007681559705083174,d3b6b81eab48c1b8ed4075a1818692f640fea999,da44eb2901bd541f86547d814f45ab305b918611,X509v3_addr_canonize(): Check whether addr == NULL,1740991402,crypto/x509/v3_addr.c,.c,42759,1178,0.3139044064709785,0.20194578919057976,0.7097149587584085,0.2606112054329372,0.021431912080076644,1.6392190152801358,-0.053995260448762794,-0.0048159326977551264,-0.07919462959236734,-0.12130514639616868,-0.01375035237499347
openssl,103b171d8fc282ef435f8de9afbf7782e312961f,1421e0c584ae9120ca1b88098f13d6d2e90b83a3,CVE-2015-0206,CVE-2015-0206,strict_nvd_event,nvd_ref,1420732185,ssl/d1_pkt.c,.c,53139.0,1516.0,0.3293114020490305,0.2945106230828582,0.6929105610401859,0.18931398416886544,0.06474584264549196,5fc5acb5c0223168aed36f6d23149c8657660424,975c38dff8fc63f26d1f3eeb9e47a99e75b34ead,"apps/cms.c, apps/ocsp.c: Added NULL pointer checks",1742466720,apps/cms.c,.c,53207,1404,0.3231200861564693,0.2109120980322138,0.680122102470688,0.26851851851851855,0.1041659151637214,1.0797720797720798,0.006191315892561167,0.08359852505064438,0.01278845856949784,-0.0792045343496531,-0.03942007251822943
openssl,1421e0c584ae9120ca1b88098f13d6d2e90b83a3,a7a44ba55cb4f884c6bc9ceac90072dea38e66d0,CVE-2015-0205,CVE-2015-0205,strict_nvd_event,nvd_ref,1420732185,ssl/s3_srvr.c,.c,96180.0,3217.0,0.32202709290553927,0.2659492618007902,0.6600608744413534,0.17127758781473423,0.17532167491789555,bb788ec17b8cc0dd5a1797bb68676040cea2e0aa,0b81bf124ef1bce4502d7ee77ee4abf2a038124a,fix NULL pointer dereference when pass1 is NULL,1773315212,apps/lib/apps.c,.c,95921,2938,0.32812253026216054,0.24964293533220044,0.6573994776549741,0.20251872021783526,0.2056637715113201,1.0949625595643295,-0.006095437356621269,0.01630632646858976,0.002661396786379333,-0.03124113240310103,-0.030342096593424545
openssl,98ece4eebfb6cd45cc8d550c6ac0022965071afc,8c2b1d872b25f3ec78e04f5cd2de8f21e853c4a6,CVE-2015-1791,CVE-2015-1791,strict_nvd_event,nvd_ref,1433233812,ssl/ssl_sess.c,.c,37814.0,960.0,0.3028565248267895,0.2599830750515682,0.7138242328847642,0.125,0.035314682549808296,5555b0577d4518473b9708430f3a21899603b434,30c0491fce6919ee9365f2bb94c2d2a7234d1011,pkcs7: fix NULL contents dereference in PKCS7_dataFinal,1773767120,crypto/pkcs7/pk7_doit.c,.c,38071,1100,0.3030400832048477,0.20934569619920673,0.6933482298400024,0.20454545454545456,0.0539158811108031,0.8727272727272727,-0.00018355837805822395,0.05063737885236147,0.020476003044761715,-0.07954545454545456,-0.018601198560994806
openssl,98ece4eebfb6cd45cc8d550c6ac0022965071afc,8c2b1d872b25f3ec78e04f5cd2de8f21e853c4a6,CVE-2015-1791,CVE-2015-1791,strict_nvd_event,nvd_ref,1433233812,ssl/ssl_err.c,.c,39556.0,703.0,0.24382980367637033,0.21807058347659014,0.6187217206700185,0.002844950213371266,0.1014020470314934,743bae4a225b9df1d11446e5f0620270b10c835a,491f87914c626d2f302551ef9449da0ad5fe8d12,Allow our *_gen_cleanup functions to tolerate a NULL ctx,1749902352,providers/implementations/keymgmt/ecx_kmgmt.c,.c,39564,1086,0.2847734741346927,0.17040744110807804,0.6909743141849246,0.18232044198895028,0.0581200581924957,0.647329650092081,-0.04094367045832234,0.0476631423685121,-0.0722525935149061,-0.179475491775579,0.0432819888389977
openssl,98ece4eebfb6cd45cc8d550c6ac0022965071afc,8c2b1d872b25f3ec78e04f5cd2de8f21e853c4a6,CVE-2015-1791,CVE-2015-1791,strict_nvd_event,nvd_ref,1433233812,ssl/ssl_locl.h,.h,87151.0,1755.0,0.28428330055412293,0.24634255487601978,0.6665902888529911,0.014245014245014245,0.21382718001722215,6e4ddabd98f6c611ab217e219d068b2b5ac1c622,4c80bf56bb87836d9e164336919c7defb2d75a06,Fix the use of CCM ciphersuites with QUIC TLS API,1742466301,ssl/ssl_local.h,.h,127069,2470,0.2900169127574248,0.23334566259276457,0.6736945647102788,0.011336032388663968,0.2832890014164741,0.7105263157894737,-0.005733612203301874,0.012996892283255207,-0.0071042758572876785,0.002908981856350277,-0.06946182139925197
openssl,98ece4eebfb6cd45cc8d550c6ac0022965071afc,8c2b1d872b25f3ec78e04f5cd2de8f21e853c4a6,CVE-2015-1791,CVE-2015-1791,strict_nvd_event,nvd_ref,1433233812,include/openssl/ssl.h,.h,119548.0,2052.0,0.2703177245862018,0.2008732893900358,0.6391304618383654,0.0014619883040935672,0.30237543532994166,c5c8b44f0f66f8edf5d6035705f15f3e55265798,d5af86a80bfdd1c327d6df135e13052d20795b9e,Fixed non-compliant handling of missing stapled OCSP responses,1764341034,ssl/ssl_local.h,.h,127099,2470,0.2896050124692831,0.2331725662672405,0.673218609939981,0.010121457489878543,0.2838416075797337,0.8307692307692308,-0.019287287883081317,-0.03229927687720471,-0.034088148101615534,-0.008659469185784975,0.018533827750207954
openssl,98ece4eebfb6cd45cc8d550c6ac0022965071afc,8c2b1d872b25f3ec78e04f5cd2de8f21e853c4a6,CVE-2015-1791,CVE-2015-1791,strict_nvd_event,nvd_ref,1433233812,ssl/s3_clnt.c,.c,120531.0,3089.0,0.30107962851247044,0.20499290638922768,0.6550013727883786,0.17934606668824862,0.17142455176661234,6eec4af3d4245403813d1453859aab7ca4eb5371,3d69cec7158c4080f6550572785accd882fb883b,apps/cmp.c: fix leak of out_trusted in setup_verification_ctx(),1774373734,apps/cmp.c,.c,124374,3171,0.3310428964290462,0.22674353160628427,0.6751938870920196,0.23872595395774204,0.1933690654952233,0.9741406496373384,-0.029963267916575775,-0.02175062521705659,-0.020192514303640996,-0.05937988726949342,-0.021944513728610976
openssl,f48b83b4fb7d6689584cf25f61ca63a4891f5b11,708cf593587e2fda67dae9782991ff9fccc781eb,CVE-2015-1789,CVE-2015-1789,strict_nvd_event,nvd_ref,1434017190,crypto/x509/x509_vfy.c,.c,72468.0,1982.0,0.3144148873995109,0.23057073466909533,0.6685957340198782,0.21442986881937437,0.11421070573025496,4951f04a4e46d6bf910500d6d8859b8aa7516ac5,5bdf35da57d4f37f1bd98c96a0390fb00976b297,Fix EVP_PKEY_can_sign() handling of NULL from query_operation_name(),1758807012,crypto/evp/p_lib.c,.c,72369,2045,0.30819310591788407,0.21271538918597743,0.6795756164314926,0.20048899755501223,0.11699250014423121,0.9691931540342298,0.006221781481626831,0.0178553454831179,-0.010979882411614406,0.013940871264362137,-0.0027817944139762463
openssl,59302b600e8d5b77ef144e447bb046fd7ab72686,f48b83b4fb7d6689584cf25f61ca63a4891f5b11,CVE-2015-1790,CVE-2015-1790,strict_nvd_event,nvd_ref,1434017191,crypto/pkcs7/pk7_doit.c,.c,36392.0,1023.0,0.3049103729742903,0.21900417674214112,0.7023688827478238,0.19550342130987292,0.04262647547020979,60b0bbc5db752f02eee4555b358ec6a39a0ef3a9,1c8f068b913eb089ca91856be8818e67c537d492,Fix `EVP_KEYMGMT` leak in `evp_pkey_signature_init()` error paths,1768935700,crypto/evp/signature.c,.c,36419,936,0.29413262092697534,0.16052060737527116,0.7059423875174057,0.2403846153846154,0.021916852046216205,1.0929487179487178,0.010777752047314959,0.058483569366869964,-0.003573504769581848,-0.044881194074742475,0.020709623423993587
openssl,4924b37ee01f71ae19c94a8934b80eeb2f677932,59302b600e8d5b77ef144e447bb046fd7ab72686,CVE-2015-1788,CVE-2015-1788,strict_nvd_event,nvd_ref,1434022453,crypto/bn/bn_gf2m.c,.c,34699.0,1104.0,0.29517040854725535,0.23138995360096834,0.709598361522349,0.161231884057971,0.0,6c93fa3919c36f1993aa26901f260d58c0aecb96,5d411df55c01e5578564d5e7a9ed799ef3ced6c7,return NULL if gctx allocation fails.,1749733040,providers/implementations/keymgmt/ecx_kmgmt.c,.c,34625,941,0.2822652118585357,0.16311913357400723,0.6954101587770976,0.1849096705632306,0.0451211111832329,1.173219978746015,0.012905196688719645,0.06827082002696111,0.014188202745251455,-0.02367778650525959,-0.0451211111832329
openssl,0ed26acce328ec16a3aa635f1ca37365e8c7403a,d0c4415de5eaa555ead6eb99660e46410b45e181,CVE-2016-2180,CVE-2016-2180,strict_nvd_event,nvd_ref,1469196917,crypto/ts/ts_lib.c,.c,2485.0,77.0,0.382063855545627,0.41569416498993966,0.827927393403775,0.1038961038961039,0.0,f9afb3a07eb72428b98e3e31384380564a236700,045a158e616abfaf949449f8e96fda6742951692,Fix: Add free to avoid memory leak.,1756470433,demos/bio/server-cmod.c,.c,2483,75,0.4135448287442225,0.4671768022553363,0.8536423301467116,0.13333333333333333,0.0,1.0266666666666666,-0.0314809731985955,-0.05148263726539665,-0.025714936742936678,-0.02943722943722943,0.0
openssl,efbe126e3ebb9123ac9d058aa2bb044261342aaa,793d9b79033c2fffc8e781dab2fd678661b348cd,CVE-2017-3730,CVE-2017-3730,strict_nvd_event,nvd_ref,1479939870,ssl/statem/statem_clnt.c,.c,92106.0,2479.0,0.3081560638682194,0.21220115953358087,0.6661099828091877,0.19443323920935862,0.15468944598876372,869506ded60d3408c89e1950b37feb72a6970f28,3a5fa572bec5fcd18cf7161fed05228801d6fbb4,ssl/statem/extensions_clnt.c: superfluous NULL check in tls_construct_ctos_psk(),1772017824,ssl/statem/extensions_clnt.c,.c,94550,2345,0.3131046905195888,0.19725013220518245,0.6672023825014698,0.24520255863539445,0.1355351096424812,1.0571428571428572,-0.004948626651369359,0.014951027328398425,-0.0010923996922821422,-0.050769319426035825,0.019154336346282524
openssl,00d965474b22b54e4275232bc71ee0c699c5cd21,f3a7e57c92b2c9b87dc4b2997f2ebda6781300d0,CVE-2017-3731,CVE-2017-3731,strict_nvd_event,nvd_ref,1485428076,crypto/evp/e_chacha20_poly1305.c,.c,14786.0,388.0,0.3121391510351565,0.23745434870823753,0.7474275524650139,0.17525773195876287,0.0,49ec8cff04c8d0ff8b5bb604acd98c3eb6c7cced,f0785185267a6820656540eec08d945983f9e2ee,Fix cpp comment in windows build,1743501163,crypto/armcap.c,.c,14774,365,0.3276480299166559,0.25416271828888587,0.7500596403573596,0.21095890410958903,0.0,1.063013698630137,-0.015508878881499433,-0.016708369580648336,-0.0026320878923457025,-0.03570117215082616,0.0
openssl,00d965474b22b54e4275232bc71ee0c699c5cd21,f3a7e57c92b2c9b87dc4b2997f2ebda6781300d0,CVE-2017-3731,CVE-2017-3731,strict_nvd_event,nvd_ref,1485428076,crypto/evp/e_aes.c,.c,97927.0,2371.0,0.27286978117858135,0.12807499463886365,0.6800903038363876,0.18557570645297342,0.10334230015374501,e3385a011d71519d48d29e5c38916cd133bd6396,afe8d07f5cb0f137255df648d79a8609cd93d01c,fix NULL pointer dereference when pass1 is NULL,1773315234,apps/lib/apps.c,.c,97040,2968,0.32830931290188126,0.24915498763396537,0.6572171524512233,0.2038409703504043,0.20606959316875545,0.7988544474393531,-0.055439531723299906,-0.12107999299510172,0.022873151385164325,-0.018265263897430883,-0.10272729301501043
openssl,4ad93618d26a3ea23d36ad5498ff4f59eff3a4d2,9c5a691d578a4debfd6ecacc030a85900906bf0d,CVE-2017-3733,CVE-2017-3733,strict_nvd_event,nvd_ref,1487237946,include/openssl/ssl3.h,.h,12875.0,235.0,0.2773909262148363,0.2549126213592233,0.7555928723867156,0.00851063829787234,0.0,036a46d2a4b00a004d05dc6a6d19be7184f8ecf1,7f780be21608a2982cdf1c567e5afeb724b1e9a1,Fix failure checking on rcu_read_lock,1754745733,include/internal/hashtable.h,.h,12689,277,0.2990734372793912,0.25344786823232723,0.7657956315575986,0.07942238267148015,0.0,0.8483754512635379,-0.021682511064554877,0.00146475312689609,-0.01020275917088298,-0.07091174437360781,0.0
openssl,4ad93618d26a3ea23d36ad5498ff4f59eff3a4d2,9c5a691d578a4debfd6ecacc030a85900906bf0d,CVE-2017-3733,CVE-2017-3733,strict_nvd_event,nvd_ref,1487237946,ssl/t1_enc.c,.c,23449.0,629.0,0.31925707586823754,0.23941319459251995,0.7197157493020484,0.2082670906200318,0.03923174227787598,1786783101c06315ac9de1bd1e06d436e8865858,a61c7fccdb3a05919cff1656174e76f42aaab590,Fix memory leak of p and q in ossl_rsa_fromdata error path,1773158129,crypto/rsa/rsa_backend.c,.c,23390,590,0.331144182756608,0.24095767421975203,0.7249230186662518,0.26440677966101694,0.011374216604918885,1.0661016949152542,-0.011887106888370469,-0.001544479627232087,-0.0052072693642033485,-0.05613968904098515,0.027857525672957094
openssl,4ad93618d26a3ea23d36ad5498ff4f59eff3a4d2,9c5a691d578a4debfd6ecacc030a85900906bf0d,CVE-2017-3733,CVE-2017-3733,strict_nvd_event,nvd_ref,1487237946,ssl/record/rec_layer_s3.c,.c,51189.0,1256.0,0.3301192465186466,0.24979976166754575,0.702382608068216,0.2444267515923567,0.06183855022586062,42f1d10fedf10fbc221173f28da3a4f40112cc64,535109f5d4d27531872a06cc3c42df0fca456362,Fix memory leak in `EC_GROUP_copy()`,1773169548,crypto/ec/ec_lib.c,.c,50945,1549,0.29586787730023684,0.20229659436647365,0.6728401051544967,0.19690122659780504,0.07210991887071856,0.8108457069076824,0.034251369218409766,0.0475031673010721,0.029542502913719293,0.04752552499455165,-0.01027136864485794
openssl,4ad93618d26a3ea23d36ad5498ff4f59eff3a4d2,9c5a691d578a4debfd6ecacc030a85900906bf0d,CVE-2017-3733,CVE-2017-3733,strict_nvd_event,nvd_ref,1487237946,ssl/record/ssl3_record.c,.c,55928.0,1319.0,0.30719051586140345,0.2274710341868116,0.7129659331799268,0.18953752843062927,0.04716752143920448,b60869717dd9d5c873ed74d248faecbd2cf110f3,6c1fead89023a57102a0d80cd43fc2fb0bda69cf,fix: disable of ECDH and ECDSA algorithms,1773417131,providers/fips/fipsprov.c,.c,55443,1244,0.28709637614643624,0.18913117977021446,0.6919597676394644,0.10048231511254019,0.17747870596011736,1.060289389067524,0.020094139714967207,0.03833985441659715,0.021006165540462418,0.08905521331808908,-0.1303111845209129
openssl,4ad93618d26a3ea23d36ad5498ff4f59eff3a4d2,9c5a691d578a4debfd6ecacc030a85900906bf0d,CVE-2017-3733,CVE-2017-3733,strict_nvd_event,nvd_ref,1487237946,ssl/ssl_locl.h,.h,83124.0,1679.0,0.28323001214114374,0.2406043982484,0.6625392623677683,0.017272185824895772,0.22033480029797622,bd817a6aef432a7eea342513d23d13aeeabdabf1,5b6e0c9eed545bafd33487e26c665f14b8130ed4,Fixed non-compliant handling of missing stapled OCSP responses,1764341539,ssl/ssl_local.h,.h,127099,2470,0.2896050124692831,0.2331725662672405,0.673218609939981,0.010121457489878543,0.2838416075797337,0.6797570850202429,-0.0063750003281393686,0.007431831981159487,-0.010679347572212672,0.0071507283350172295,-0.06350680728175748
openssl,4ad93618d26a3ea23d36ad5498ff4f59eff3a4d2,9c5a691d578a4debfd6ecacc030a85900906bf0d,CVE-2017-3733,CVE-2017-3733,strict_nvd_event,nvd_ref,1487237946,ssl/t1_lib.c,.c,136600.0,3593.0,0.31863669258228955,0.21547584187408492,0.6679695377440705,0.2129139994433621,0.1879583249612784,c84dfa19c0e43b291eb62ffc79748fee6019b15f,8c5a4f71d44f0d55fb9b2efd8f1a809f789ba2aa,Fix NID bug in SSL_CERT_LOOKUP array construction,1761847753,ssl/t1_lib.c,.c,136623,3480,0.32311892614497395,0.2139976431493965,0.6673005680843179,0.22442528735632183,0.20768155970508317,1.032471264367816,-0.004482233562684401,0.0014781987246884065,0.0006689696597526051,-0.011511287912959745,-0.019723234743804774
openssl,068b963bb7afc57f5bdd723de0dd15e7795d5822,7c188d4af022700961882971b90b70ac71702470,CVE-2017-3735,CVE-2017-3735,strict_nvd_event,nvd_ref,1503941634,crypto/x509v3/v3_addr.c,.c,41172.0,1138.0,0.30961319612311283,0.20045176333430487,0.7116335107526357,0.2451669595782074,0.01749256825006782,68ab93943fbe5fcbc3cd24db64cb6c298d13e2b6,142ed36c38fdd4f158435ccc4fcfaa0d7cfa9591,Fix const qualifiers from strchr where discarded,1772017460,crypto/x509/v3_utl.c,.c,40901,1222,0.3319337935720713,0.2514608444781301,0.7022152308225577,0.2528641571194763,0.05545888516776376,0.9312602291325696,-0.02232059744895848,-0.05100908114382524,0.009418279930078044,-0.0076971975412689075,-0.03796631691769594
openssl,898fb884b706aaeb283de4812340bb0bde8476dc,ca51bafc1a88d8b8348f5fd97adc5d6ca93f8e76,CVE-2017-3737,CVE-2017-3737,strict_nvd_event,nvd_ref,1512574823,ssl/ssl.h,.h,149068.0,2697.0,0.2777721217821855,0.2092870367885797,0.6433292053752453,0.0033370411568409346,0.3241387363998937,a5f98e6da521934455898d49c8b2152a60b46925,ea77608920e88812a5278be351e3ebbfdb81d992,Fix sigalg corner cases,1743422876,ssl/ssl_local.h,.h,127157,2471,0.28999016559693636,0.23327854542022855,0.6735983231319405,0.0113314447592068,0.2834471049984222,1.0914609469850263,-0.012218043814750834,-0.02399150863164884,-0.030269117756695163,-0.007994403602365864,0.04069163140147153
openssl,7725e7bfe6f2ce8146b6552b44e0d226be7638e7,9a5c884999a55595e376083b3a165515c8123049,CVE-2022-3996,CVE-2022-3996,strict_nvd_event,nvd_ref,1670494410,crypto/x509/pcy_map.c,.c,2761.0,67.0,0.3960299519945647,0.37884824339007606,0.8461807455936949,0.19402985074626866,0.0,22417bc14d6bde173425ba4f87c68be0cf394fa4,0e5e84c48690ecab4eda7cbee948b791623b137a,Fix riscv64 chacha crash due to unaligned data,1759333871,crypto/chacha/chacha_riscv.c,.c,2857,58,0.3957675353032434,0.43542177108855445,0.8779622996139971,0.08620689655172414,0.0,1.1551724137931034,0.00026241669132132106,-0.0565735276984784,-0.03178155402030214,0.10782295419454452,0.0
